iter	RMSE
4772	1063.794028
4773	1063.78791
4774	1063.776188
4775	1063.770264
4776	1063.763714
4777	1063.759608
4778	1063.752418
4779	1063.746062
4780	1063.738377
4781	1063.731501
4782	1063.72462
4783	1063.720258
4784	1063.710877
4785	1063.702583
4786	1063.69729
4787	1063.691456
4788	1063.681147
4789	1063.665633
4790	1063.659525
4791	1063.645571
4792	1063.632582
4793	1063.628558
4794	1063.622875
4795	1063.616051
4796	1063.605535
4797	1063.597345
4798	1063.590774
4799	1063.581563
4800	1063.566562
4801	1063.558948
4802	1063.549142
4803	1063.53725
4804	1063.531037
4805	1063.524357
4806	1063.518533
4807	1063.514123
4808	1063.50467
4809	1063.495206
4810	1063.493329
4811	1063.488642
4812	1063.473644
4813	1063.464043
4814	1063.457521
4815	1063.452501
4816	1063.441395
4817	1063.427018
4818	1063.416353
4819	1063.406124
4820	1063.396569
4821	1063.390828
4822	1063.384622
4823	1063.379427
4824	1063.377443
4825	1063.364005
4826	1063.362437
4827	1063.355088
4828	1063.345541
4829	1063.33248
4830	1063.327127
4831	1063.319169
4832	1063.311303
4833	1063.301276
4834	1063.288423
4835	1063.283397
4836	1063.278228
4837	1063.26859
4838	1063.255087
4839	1063.244752
4840	1063.229935
4841	1063.217995
4842	1063.205805
4843	1063.199302
4844	1063.188933
4845	1063.181615
4846	1063.174
4847	1063.164283
4848	1063.158857
4849	1063.155393
4850	1063.147372
4851	1063.138375
4852	1063.128832
4853	1063.127462
4854	1063.120645
4855	1063.114175
4856	1063.101471
4857	1063.089693
4858	1063.082483
4859	1063.075839
4860	1063.071111
4861	1063.064872
4862	1063.063915
4863	1063.057067
4864	1063.051321
4865	1063.04419
4866	1063.037863
4867	1063.03596
4868	1063.029253
4869	1063.014352
4870	1063.009729
4871	1062.998121
4872	1062.99083
4873	1062.982622
4874	1062.972258
4875	1062.96408
4876	1062.9574
4877	1062.945183
4878	1062.934189
4879	1062.917281
4880	1062.908001
4881	1062.90322
4882	1062.895536
4883	1062.886549
4884	1062.876133
4885	1062.873111
4886	1062.865838
4887	1062.853774
4888	1062.846618
4889	1062.836651
4890	1062.830917
4891	1062.816596
4892	1062.808915
4893	1062.801498
4894	1062.797047
4895	1062.790206
4896	1062.785276
4897	1062.78143
4898	1062.776347
4899	1062.76932
4900	1062.756389
4901	1062.753068
4902	1062.747509
4903	1062.740828
4904	1062.726989
4905	1062.711383
4906	1062.705859
4907	1062.700569
4908	1062.693451
4909	1062.688333
4910	1062.675861
4911	1062.671025
4912	1062.665396
4913	1062.655428
4914	1062.646014
4915	1062.638021
4916	1062.628841
4917	1062.624222
4918	1062.612909
4919	1062.602231
4920	1062.596654
4921	1062.5929
4922	1062.582134
4923	1062.577597
4924	1062.570923
4925	1062.566071
4926	1062.554574
4927	1062.541593
4928	1062.539707
4929	1062.535482
4930	1062.522794
4931	1062.510708
4932	1062.503128
4933	1062.498505
4934	1062.495473
4935	1062.486246
4936	1062.4846
4937	1062.47667
4938	1062.466926
4939	1062.457782
4940	1062.452648
4941	1062.441534
4942	1062.428728
4943	1062.422584
4944	1062.406685
4945	1062.39869
4946	1062.395181
4947	1062.386195
4948	1062.382886
4949	1062.371884
4950	1062.368848
4951	1062.362952
4952	1062.358573
4953	1062.350581
4954	1062.347239
4955	1062.342773
4956	1062.338767
4957	1062.330054
4958	1062.320945
4959	1062.312016
4960	1062.304231
4961	1062.29628
4962	1062.290415
4963	1062.280948
4964	1062.266197
4965	1062.25785
4966	1062.25059
4967	1062.242891
4968	1062.232058
4969	1062.222685
4970	1062.215206
4971	1062.202166
4972	1062.196442
4973	1062.189345
4974	1062.17779
4975	1062.170512
4976	1062.158503
4977	1062.149329
4978	1062.140245
4979	1062.134133
4980	1062.125236
4981	1062.122528
4982	1062.110753
4983	1062.103108
4984	1062.092605
4985	1062.087098
4986	1062.081508
4987	1062.068404
4988	1062.064303
4989	1062.053838
4990	1062.046321
4991	1062.034597
4992	1062.01959
4993	1062.010457
4994	1062.000504
4995	1061.989415
4996	1061.982282
4997	1061.978875
4998	1061.977481
4999	1061.965204
